Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96A,,09/29/2021,8.0,1,2,1,1,LM (T),1,"[679, 554, 738, 621]",2,dead,0.9898
96A,,09/29/2021,8.0,1,2,1,1,LM (T),2,"[675, 558, 714, 605]",2,dead,0.9621
96A,,09/29/2021,8.0,1,2,1,1,LM (T),3,"[302, 749, 384, 786]",2,dead,0.9560
96A,,09/29/2021,8.0,1,2,1,1,LM (T),4,"[726, 331, 782, 391]",1,alive,0.9492
96A,,09/29/2021,8.0,1,2,1,1,LM (T),5,"[50, 524, 104, 601]",2,dead,0.9040
96A,,09/29/2021,4.0,1,2,1,2,LM (T),1,"[177, 57, 246, 117]",2,dead,0.9697
96A,,09/29/2021,4.0,1,2,1,2,LM (T),2,"[416, 574, 453, 606]",7,artifact,0.8106
96A,,09/29/2021,2.0,1,2,1,3,LM (T),1,"[69, 171, 135, 230]",2,dead,0.9626
96A,,09/29/2021,2.0,1,2,1,3,LM (T),2,"[126, 671, 162, 702]",7,artifact,0.9507
96A,,09/29/2021,2.0,1,2,1,3,LM (T),3,"[588, 666, 652, 728]",2,dead,0.9422
96A,,09/29/2021,2.0,1,2,1,3,LM (T),4,"[390, 13, 466, 74]",2,dead,0.8924
96A,,09/29/2021,2.0,1,2,1,3,LM (T),5,"[116, 116, 142, 145]",7,artifact,0.6737
96A,,09/29/2021,1.0,1,2,1,4,LM (T),1,"[513, 702, 565, 763]",2,dead,0.9869
96A,,09/29/2021,1.0,1,2,1,4,LM (T),2,"[30, 239, 77, 305]",2,dead,0.9725
96A,,09/29/2021,1.0,1,2,1,4,LM (T),3,"[559, 696, 608, 740]",2,dead,0.9654
96A,,09/29/2021,1.0,1,2,1,4,LM (T),4,"[442, 26, 535, 65]",2,dead,0.9502
96A,,09/29/2021,1.0,1,2,1,4,LM (T),5,"[628, 306, 648, 328]",7,artifact,0.9473
96A,,09/29/2021,1.0,1,2,1,4,LM (T),6,"[615, 105, 673, 178]",2,dead,0.8955
96A,,09/29/2021,1.0,1,2,1,4,LM (T),7,"[12, 320, 52, 424]",2,dead,0.8128
96A,,09/29/2021,0.5,1,2,1,5,LM (T),1,"[617, 656, 676, 710]",2,dead,0.9909
96A,,09/29/2021,0.5,1,2,1,5,LM (T),2,"[661, 121, 684, 143]",7,artifact,0.9904
96A,,09/29/2021,0.5,1,2,1,5,LM (T),3,"[198, 88, 261, 132]",1,alive,0.9644
96A,,09/29/2021,0.5,1,2,1,5,LM (T),4,"[196, 725, 213, 743]",7,artifact,0.7643
96A,,09/29/2021,0.5,1,2,1,5,LM (T),5,"[188, 61, 253, 105]",1,alive,0.7364
96A,,09/29/2021,0.25,1,2,1,6,LM (T),1,"[74, 593, 166, 680]",1,alive,0.9988
96A,,09/29/2021,0.25,1,2,1,6,LM (T),2,"[414, 20, 532, 101]",1,alive,0.9977
96A,,09/29/2021,0.25,1,2,1,6,LM (T),3,"[672, 248, 749, 302]",1,alive,0.9949
96A,,09/29/2021,0.25,1,2,1,6,LM (T),4,"[592, 67, 613, 88]",7,artifact,0.9855
96A,,09/29/2021,0.25,1,2,1,6,LM (T),5,"[559, 75, 601, 128]",1,alive,0.9801
96A,,09/29/2021,0.25,1,2,1,6,LM (T),6,"[658, 141, 743, 250]",1,alive,0.9466
96A,,09/29/2021,0.25,1,2,1,6,LM (T),7,"[427, 10, 463, 33]",7,artifact,0.9424
96A,,09/29/2021,0.25,1,2,1,6,LM (T),8,"[60, 511, 142, 580]",1,alive,0.8701
96A,,09/29/2021,0.25,1,2,1,6,LM (T),9,"[580, 62, 617, 91]",7,artifact,0.6098
96A,,09/29/2021,0.25,1,2,1,6,LM (T),10,"[223, 42, 243, 63]",7,artifact,0.6028
96A,,09/29/2021,0.125,1,2,1,7,LM (T),1,"[747, 259, 769, 284]",7,artifact,0.9980
96A,,09/29/2021,0.125,1,2,1,7,LM (T),2,"[728, 355, 789, 438]",7,artifact,0.9935
96A,,09/29/2021,0.125,1,2,1,7,LM (T),3,"[614, 585, 711, 704]",1,alive,0.9918
96A,,09/29/2021,0.125,1,2,1,7,LM (T),4,"[349, 354, 443, 411]",7,artifact,0.9831
96A,,09/29/2021,0.125,1,2,1,7,LM (T),5,"[707, 372, 767, 495]",1,alive,0.9707
96A,,09/29/2021,0.125,1,2,1,7,LM (T),6,"[529, 55, 662, 155]",3,moribund,0.8613
96A,,09/29/2021,0.125,1,2,1,7,LM (T),7,"[38, 525, 104, 639]",1,alive,0.7380
96A,,09/29/2021,0.125,1,2,1,7,LM (T),8,"[340, 359, 566, 411]",7,artifact,0.6182
96A,,09/29/2021,0.0625,1,2,1,8,LM (T),1,"[509, 687, 615, 727]",1,alive,0.9920
96A,,09/29/2021,0.0625,1,2,1,8,LM (T),2,"[39, 172, 117, 289]",1,alive,0.9663
96A,,09/29/2021,0.0625,1,2,1,8,LM (T),3,"[48, 521, 123, 646]",1,alive,0.9453
96A,,09/29/2021,0.0625,1,2,1,8,LM (T),4,"[437, 15, 519, 59]",4,egg,0.9278
96A,,09/29/2021,0.0625,1,2,1,8,LM (T),5,"[263, 124, 286, 143]",7,artifact,0.6036
96A,,09/29/2021,0.03125,1,2,1,9,LM (T),1,"[9, 389, 43, 466]",6,aged_dead,0.9865
96A,,09/29/2021,0.03125,1,2,1,9,LM (T),2,"[512, 44, 594, 116]",1,alive,0.9850
96A,,09/29/2021,0.03125,1,2,1,9,LM (T),3,"[84, 97, 182, 197]",1,alive,0.8297
96A,,09/29/2021,0.03125,1,2,1,9,LM (T),4,"[142, 83, 188, 139]",1,alive,0.7504
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),1,"[86, 535, 149, 605]",1,alive,0.9999
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),2,"[652, 175, 715, 235]",1,alive,0.9841
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),3,"[700, 302, 738, 348]",1,alive,0.9803
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),4,"[14, 379, 79, 512]",1,alive,0.9639
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),5,"[292, 736, 415, 787]",1,alive,0.9601
96A,,09/29/2021,0.015625,1,2,1,10,LM (T),6,"[83, 570, 127, 646]",1,alive,0.9458
