Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96B,,09/24/2021,16.0,1,2,1,1,LM (T),1,"[230, 701, 294, 759]",2,dead,0.9986
96B,,09/24/2021,16.0,1,2,1,1,LM (T),2,"[734, 253, 775, 326]",2,dead,0.9803
96B,,09/24/2021,16.0,1,2,1,1,LM (T),3,"[278, 435, 358, 489]",7,artifact,0.9605
96B,,09/24/2021,16.0,1,2,1,1,LM (T),4,"[116, 92, 191, 160]",2,dead,0.9588
96B,,09/24/2021,16.0,1,2,1,1,LM (T),5,"[180, 632, 235, 714]",1,alive,0.9571
96B,,09/24/2021,16.0,1,2,1,1,LM (T),6,"[407, 742, 505, 785]",2,dead,0.9433
96B,,09/24/2021,16.0,1,2,1,1,LM (T),7,"[609, 619, 686, 689]",2,dead,0.9336
96B,,09/24/2021,16.0,1,2,1,1,LM (T),8,"[286, 742, 419, 787]",2,dead,0.8582
96B,,09/24/2021,16.0,1,2,1,1,LM (T),9,"[84, 575, 133, 646]",2,dead,0.8541
96B,,09/24/2021,16.0,1,2,1,1,LM (T),10,"[680, 607, 725, 653]",1,alive,0.8359
96B,,09/24/2021,8.0,1,2,1,2,LM (T),1,"[401, 12, 494, 86]",7,artifact,0.9997
96B,,09/24/2021,8.0,1,2,1,2,LM (T),2,"[711, 527, 759, 582]",2,dead,0.9887
96B,,09/24/2021,8.0,1,2,1,2,LM (T),3,"[616, 87, 706, 165]",2,dead,0.9823
96B,,09/24/2021,8.0,1,2,1,2,LM (T),4,"[250, 714, 305, 766]",2,dead,0.9804
96B,,09/24/2021,8.0,1,2,1,2,LM (T),5,"[145, 660, 210, 717]",2,dead,0.9443
96B,,09/24/2021,8.0,1,2,1,2,LM (T),6,"[201, 688, 255, 747]",2,dead,0.9293
96B,,09/24/2021,8.0,1,2,1,2,LM (T),7,"[289, 703, 365, 777]",2,dead,0.8954
96B,,09/24/2021,8.0,1,2,1,2,LM (T),8,"[652, 576, 735, 608]",3,moribund,0.8742
96B,,09/24/2021,8.0,1,2,1,2,LM (T),9,"[647, 602, 709, 682]",2,dead,0.8590
96B,,09/24/2021,8.0,1,2,1,2,LM (T),10,"[725, 250, 775, 336]",1,alive,0.7885
96B,,09/24/2021,4.0,1,2,1,3,LM (T),1,"[564, 684, 620, 750]",2,dead,0.9904
96B,,09/24/2021,4.0,1,2,1,3,LM (T),2,"[15, 349, 49, 446]",2,dead,0.9647
96B,,09/24/2021,4.0,1,2,1,3,LM (T),3,"[452, 397, 483, 433]",7,artifact,0.9595
96B,,09/24/2021,4.0,1,2,1,3,LM (T),4,"[219, 354, 286, 401]",7,artifact,0.9361
96B,,09/24/2021,4.0,1,2,1,3,LM (T),5,"[26, 403, 63, 491]",3,moribund,0.9112
96B,,09/24/2021,4.0,1,2,1,3,LM (T),6,"[736, 410, 784, 481]",2,dead,0.8847
96B,,09/24/2021,4.0,1,2,1,3,LM (T),7,"[744, 333, 784, 418]",2,dead,0.8740
96B,,09/24/2021,4.0,1,2,1,3,LM (T),8,"[228, 709, 323, 776]",2,dead,0.8326
96B,,09/24/2021,2.0,1,2,1,4,LM (T),1,"[671, 595, 716, 649]",2,dead,0.9984
96B,,09/24/2021,2.0,1,2,1,4,LM (T),2,"[173, 65, 248, 110]",2,dead,0.9712
96B,,09/24/2021,2.0,1,2,1,4,LM (T),3,"[733, 462, 773, 552]",2,dead,0.9662
96B,,09/24/2021,2.0,1,2,1,4,LM (T),4,"[718, 524, 747, 560]",2,dead,0.9645
96B,,09/24/2021,2.0,1,2,1,4,LM (T),5,"[698, 462, 759, 538]",2,dead,0.9455
96B,,09/24/2021,2.0,1,2,1,4,LM (T),6,"[696, 554, 743, 622]",2,dead,0.9322
96B,,09/24/2021,2.0,1,2,1,4,LM (T),7,"[699, 513, 747, 552]",2,dead,0.9177
96B,,09/24/2021,2.0,1,2,1,4,LM (T),8,"[20, 342, 58, 415]",2,dead,0.8836
96B,,09/24/2021,2.0,1,2,1,4,LM (T),9,"[57, 217, 92, 291]",2,dead,0.8715
96B,,09/24/2021,2.0,1,2,1,4,LM (T),10,"[144, 681, 222, 743]",7,artifact,0.8388
96B,,09/24/2021,2.0,1,2,1,4,LM (T),11,"[22, 280, 72, 361]",2,dead,0.8353
96B,,09/24/2021,2.0,1,2,1,4,LM (T),12,"[79, 103, 197, 225]",2,dead,0.6923
96B,,09/24/2021,2.0,1,2,1,4,LM (T),13,"[692, 592, 724, 625]",2,dead,0.6565
96B,,09/24/2021,2.0,1,2,1,4,LM (T),14,"[719, 485, 748, 556]",2,dead,0.6519
96B,,09/24/2021,2.0,1,2,1,4,LM (T),15,"[179, 714, 222, 743]",7,artifact,0.6451
96B,,09/24/2021,1.0,1,2,1,5,LM (T),1,"[745, 328, 778, 391]",2,dead,0.9901
96B,,09/24/2021,1.0,1,2,1,5,LM (T),2,"[419, 202, 454, 232]",7,artifact,0.9889
96B,,09/24/2021,1.0,1,2,1,5,LM (T),3,"[740, 275, 778, 344]",2,dead,0.9778
96B,,09/24/2021,1.0,1,2,1,5,LM (T),4,"[693, 570, 737, 631]",2,dead,0.9497
96B,,09/24/2021,1.0,1,2,1,5,LM (T),5,"[225, 41, 297, 104]",2,dead,0.8771
96B,,09/24/2021,1.0,1,2,1,5,LM (T),6,"[463, 598, 515, 686]",3,moribund,0.8639
96B,,09/24/2021,0.5,1,2,1,6,LM (T),1,"[513, 717, 584, 762]",2,dead,0.9986
96B,,09/24/2021,0.5,1,2,1,6,LM (T),2,"[65, 563, 152, 640]",7,artifact,0.9984
96B,,09/24/2021,0.5,1,2,1,6,LM (T),3,"[186, 684, 227, 728]",7,artifact,0.9962
96B,,09/24/2021,0.5,1,2,1,6,LM (T),4,"[269, 736, 330, 776]",2,dead,0.9753
96B,,09/24/2021,0.5,1,2,1,6,LM (T),5,"[189, 48, 265, 105]",2,dead,0.9579
96B,,09/24/2021,0.5,1,2,1,6,LM (T),6,"[71, 545, 244, 729]",7,artifact,0.9433
96B,,09/24/2021,0.5,1,2,1,6,LM (T),7,"[659, 585, 720, 652]",2,dead,0.9045
96B,,09/24/2021,0.5,1,2,1,6,LM (T),8,"[671, 159, 727, 216]",2,dead,0.8993
96B,,09/24/2021,0.5,1,2,1,6,LM (T),9,"[332, 745, 431, 790]",2,dead,0.8629
96B,,09/24/2021,0.5,1,2,1,6,LM (T),10,"[774, 408, 795, 428]",7,artifact,0.6739
96B,,09/24/2021,0.5,1,2,1,6,LM (T),11,"[325, 20, 399, 54]",2,dead,0.6729
96B,,09/24/2021,0.25,1,2,1,7,LM (T),1,"[100, 104, 168, 182]",6,aged_dead,0.9866
96B,,09/24/2021,0.25,1,2,1,7,LM (T),2,"[407, 583, 438, 615]",7,artifact,0.9512
96B,,09/24/2021,0.25,1,2,1,7,LM (T),3,"[640, 601, 706, 675]",2,dead,0.9482
96B,,09/24/2021,0.25,1,2,1,7,LM (T),4,"[525, 691, 599, 764]",3,moribund,0.8595
96B,,09/24/2021,0.25,1,2,1,7,LM (T),5,"[708, 211, 744, 279]",3,moribund,0.7518
96B,,09/24/2021,0.125,1,2,1,8,LM (T),1,"[360, 252, 400, 286]",7,artifact,0.9959
96B,,09/24/2021,0.125,1,2,1,8,LM (T),2,"[676, 151, 726, 222]",2,dead,0.9944
96B,,09/24/2021,0.125,1,2,1,8,LM (T),3,"[595, 666, 646, 727]",2,dead,0.9913
96B,,09/24/2021,0.125,1,2,1,8,LM (T),4,"[116, 113, 176, 172]",2,dead,0.9849
96B,,09/24/2021,0.125,1,2,1,8,LM (T),5,"[519, 689, 600, 754]",2,dead,0.9788
96B,,09/24/2021,0.125,1,2,1,8,LM (T),6,"[21, 280, 65, 350]",2,dead,0.9672
96B,,09/24/2021,0.125,1,2,1,8,LM (T),7,"[421, 735, 488, 782]",2,dead,0.9624
96B,,09/24/2021,0.125,1,2,1,8,LM (T),8,"[18, 359, 66, 439]",3,moribund,0.9067
96B,,09/24/2021,0.125,1,2,1,8,LM (T),9,"[674, 151, 703, 195]",2,dead,0.6792
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),1,"[261, 251, 362, 352]",7,artifact,1.0000
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),2,"[490, 191, 578, 286]",7,artifact,0.9999
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),3,"[384, 426, 453, 486]",7,artifact,0.9988
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),4,"[206, 701, 274, 762]",4,egg,0.9877
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),5,"[464, 729, 547, 780]",2,dead,0.9409
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),6,"[640, 599, 674, 677]",1,alive,0.9313
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),7,"[540, 672, 648, 757]",2,dead,0.9019
96B,,09/24/2021,0.0625,1,2,1,9,LM (T),8,"[365, 740, 431, 787]",2,dead,0.8209
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),1,"[486, 37, 603, 134]",1,alive,0.9998
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),2,"[126, 79, 214, 183]",1,alive,0.9911
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),3,"[29, 332, 69, 407]",1,alive,0.9781
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),4,"[676, 579, 738, 653]",2,dead,0.9612
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),5,"[369, 740, 456, 787]",1,alive,0.9586
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),6,"[470, 48, 588, 96]",1,alive,0.9315
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),7,"[406, 19, 495, 64]",2,dead,0.9123
96B,,09/24/2021,0.03125,1,2,1,10,LM (T),8,"[552, 60, 595, 100]",1,alive,0.6424
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),1,"[231, 161, 315, 245]",7,artifact,0.9989
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),2,"[405, 514, 444, 581]",7,artifact,0.9987
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),3,"[158, 529, 264, 636]",7,artifact,0.9938
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),4,"[99, 95, 177, 179]",2,dead,0.9918
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),5,"[604, 592, 721, 716]",2,dead,0.9903
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),6,"[61, 540, 120, 610]",1,alive,0.9874
VC,LM (T),09/24/2021,0,1,2,1,12,LM (T),7,"[656, 140, 749, 263]",1,alive,0.9734
