Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96A,,09/23/2021,8.0,1,1,1,1,LM (T),1,"[433, 750, 509, 784]",2,dead,0.9981
96A,,09/23/2021,8.0,1,1,1,1,LM (T),2,"[684, 582, 734, 647]",2,dead,0.9937
96A,,09/23/2021,8.0,1,1,1,1,LM (T),3,"[717, 523, 767, 584]",2,dead,0.9816
96A,,09/23/2021,8.0,1,1,1,1,LM (T),4,"[499, 706, 575, 774]",2,dead,0.9779
96A,,09/23/2021,8.0,1,1,1,1,LM (T),5,"[338, 15, 417, 45]",2,dead,0.9455
96A,,09/23/2021,8.0,1,1,1,1,LM (T),6,"[16, 356, 56, 418]",2,dead,0.9050
96A,,09/23/2021,8.0,1,1,1,1,LM (T),7,"[28, 251, 86, 326]",3,moribund,0.8309
96A,,09/23/2021,8.0,1,1,1,1,LM (T),8,"[62, 205, 101, 258]",1,alive,0.7447
96A,,09/23/2021,4.0,1,1,1,2,LM (T),1,"[722, 421, 775, 456]",7,artifact,0.9966
96A,,09/23/2021,4.0,1,1,1,2,LM (T),2,"[739, 441, 775, 520]",4,egg,0.9956
96A,,09/23/2021,4.0,1,1,1,2,LM (T),3,"[643, 620, 696, 680]",2,dead,0.9907
96A,,09/23/2021,4.0,1,1,1,2,LM (T),4,"[292, 734, 365, 780]",2,dead,0.9823
96A,,09/23/2021,4.0,1,1,1,2,LM (T),5,"[705, 536, 755, 607]",2,dead,0.9810
96A,,09/23/2021,4.0,1,1,1,2,LM (T),6,"[711, 223, 762, 292]",2,dead,0.9411
96A,,09/23/2021,4.0,1,1,1,2,LM (T),7,"[73, 170, 128, 229]",3,moribund,0.9179
96A,,09/23/2021,4.0,1,1,1,2,LM (T),8,"[30, 228, 87, 308]",3,moribund,0.8758
96A,,09/23/2021,4.0,1,1,1,2,LM (T),9,"[250, 34, 305, 97]",1,alive,0.7933
96A,,09/23/2021,4.0,1,1,1,2,LM (T),10,"[206, 57, 267, 119]",3,moribund,0.6063
96A,,09/23/2021,2.0,1,1,1,3,LM (T),1,"[37, 409, 68, 448]",7,artifact,0.9936
96A,,09/23/2021,2.0,1,1,1,3,LM (T),2,"[625, 637, 696, 670]",2,dead,0.9681
96A,,09/23/2021,2.0,1,1,1,3,LM (T),3,"[530, 51, 639, 128]",7,artifact,0.9197
96A,,09/23/2021,2.0,1,1,1,3,LM (T),4,"[713, 238, 766, 302]",2,dead,0.9049
96A,,09/23/2021,2.0,1,1,1,3,LM (T),5,"[20, 430, 54, 510]",2,dead,0.8900
96A,,09/23/2021,2.0,1,1,1,3,LM (T),6,"[592, 656, 669, 720]",2,dead,0.8769
96A,,09/23/2021,2.0,1,1,1,3,LM (T),7,"[701, 538, 759, 610]",2,dead,0.8578
96A,,09/23/2021,2.0,1,1,1,3,LM (T),8,"[652, 601, 721, 639]",3,moribund,0.7955
96A,,09/23/2021,1.0,1,1,1,4,LM (T),1,"[696, 530, 766, 573]",2,dead,0.9961
96A,,09/23/2021,1.0,1,1,1,4,LM (T),2,"[730, 482, 769, 536]",2,dead,0.9867
96A,,09/23/2021,1.0,1,1,1,4,LM (T),3,"[25, 257, 77, 326]",2,dead,0.9798
96A,,09/23/2021,1.0,1,1,1,4,LM (T),4,"[371, 754, 446, 787]",2,dead,0.9522
96A,,09/23/2021,1.0,1,1,1,4,LM (T),5,"[646, 587, 720, 650]",2,dead,0.9135
96A,,09/23/2021,1.0,1,1,1,4,LM (T),6,"[234, 33, 265, 57]",7,artifact,0.7175
96A,,09/23/2021,1.0,1,1,1,4,LM (T),7,"[238, 23, 327, 57]",7,artifact,0.7171
96A,,09/23/2021,0.5,1,1,1,5,LM (T),1,"[613, 93, 679, 159]",2,dead,0.9992
96A,,09/23/2021,0.5,1,1,1,5,LM (T),2,"[694, 553, 754, 624]",2,dead,0.9975
96A,,09/23/2021,0.5,1,1,1,5,LM (T),3,"[183, 59, 300, 126]",1,alive,0.9951
96A,,09/23/2021,0.5,1,1,1,5,LM (T),4,"[717, 468, 773, 566]",2,dead,0.9865
96A,,09/23/2021,0.5,1,1,1,5,LM (T),5,"[379, 18, 465, 64]",1,alive,0.9571
96A,,09/23/2021,0.5,1,1,1,5,LM (T),6,"[329, 741, 408, 792]",3,moribund,0.8102
96A,,09/23/2021,0.5,1,1,1,5,LM (T),7,"[45, 506, 77, 568]",3,moribund,0.7557
96A,,09/23/2021,0.5,1,1,1,5,LM (T),8,"[570, 71, 606, 110]",3,moribund,0.6385
96A,,09/23/2021,0.25,1,1,1,6,LM (T),1,"[466, 37, 553, 107]",1,alive,0.9889
96A,,09/23/2021,0.25,1,1,1,6,LM (T),2,"[616, 175, 746, 258]",1,alive,0.9888
96A,,09/23/2021,0.25,1,1,1,6,LM (T),3,"[30, 494, 68, 571]",6,aged_dead,0.9762
96A,,09/23/2021,0.25,1,1,1,6,LM (T),4,"[663, 588, 717, 662]",2,dead,0.9655
96A,,09/23/2021,0.25,1,1,1,6,LM (T),5,"[293, 31, 351, 92]",1,alive,0.9599
96A,,09/23/2021,0.25,1,1,1,6,LM (T),6,"[572, 677, 648, 722]",1,alive,0.9094
96A,,09/23/2021,0.25,1,1,1,6,LM (T),7,"[12, 374, 52, 485]",1,alive,0.8988
96A,,09/23/2021,0.25,1,1,1,6,LM (T),8,"[630, 122, 681, 192]",1,alive,0.8976
96A,,09/23/2021,0.25,1,1,1,6,LM (T),9,"[76, 593, 132, 648]",3,moribund,0.8252
96A,,09/23/2021,0.25,1,1,1,6,LM (T),10,"[148, 666, 250, 743]",1,alive,0.7207
96A,,09/23/2021,0.25,1,1,1,6,LM (T),11,"[702, 248, 771, 346]",1,alive,0.6590
96A,,09/23/2021,0.125,1,1,1,7,LM (T),1,"[658, 131, 699, 206]",4,egg,0.9989
96A,,09/23/2021,0.125,1,1,1,7,LM (T),2,"[385, 38, 460, 92]",1,alive,0.9987
