Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),1,"[728, 354, 783, 445]",1,alive,0.9982
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),2,"[698, 218, 748, 295]",1,alive,0.9977
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),3,"[432, 648, 481, 783]",1,alive,0.9930
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),4,"[471, 702, 588, 744]",1,alive,0.9903
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),5,"[50, 224, 93, 276]",1,alive,0.9546
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),6,"[182, 692, 250, 735]",1,alive,0.9379
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),7,"[430, 21, 559, 74]",1,alive,0.9340
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),8,"[641, 107, 714, 210]",1,alive,0.9171
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),9,"[467, 716, 561, 762]",1,alive,0.9103
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),10,"[565, 678, 640, 730]",1,alive,0.8847
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),11,"[101, 625, 208, 701]",2,dead,0.7519
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),12,"[490, 685, 634, 735]",1,alive,0.7331
ethanol,,08/12/2021,2.0,1,1,1,1,LM (T),13,"[66, 557, 113, 637]",1,alive,0.7138
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),1,"[378, 415, 470, 495]",7,artifact,1.0000
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),2,"[91, 173, 157, 245]",1,alive,0.9988
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),3,"[625, 532, 759, 594]",1,alive,0.9982
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),4,"[215, 709, 314, 761]",1,alive,0.9965
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),5,"[689, 248, 757, 376]",1,alive,0.9948
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),6,"[746, 315, 781, 391]",6,aged_dead,0.9915
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),7,"[218, 207, 293, 267]",7,artifact,0.9909
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),8,"[207, 53, 297, 94]",1,alive,0.9698
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),9,"[476, 685, 544, 764]",1,alive,0.9657
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),10,"[174, 85, 297, 141]",1,alive,0.9630
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),11,"[391, 28, 524, 77]",1,alive,0.9346
ethanol,,08/12/2021,1.0,1,1,1,2,LM (T),12,"[55, 172, 98, 311]",1,alive,0.9325
ethanol,,08/12/2021,0.5,1,1,1,3,LM (T),1,"[116, 136, 150, 229]",2,dead,0.9920
ethanol,,08/12/2021,0.5,1,1,1,3,LM (T),2,"[486, 650, 556, 763]",1,alive,0.9907
ethanol,,08/12/2021,0.5,1,1,1,3,LM (T),3,"[61, 249, 116, 311]",1,alive,0.9871
ethanol,,08/12/2021,0.5,1,1,1,3,LM (T),4,"[108, 112, 149, 164]",7,artifact,0.9643
ethanol,,08/12/2021,0.5,1,1,1,3,LM (T),5,"[156, 100, 237, 155]",7,artifact,0.9528
