Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
38A,,08/04/2021,1.0,1,1,1,5,LM (T),3,"[741, 299, 781, 359]",1,alive,0.7606
38A,,08/04/2021,1.0,1,1,1,5,LM (T),4,"[29, 466, 71, 528]",1,alive,0.6511
38A,,08/04/2021,0.5,1,1,1,6,LM (T),1,"[225, 44, 277, 86]",3,moribund,0.9136
38A,,08/04/2021,0.5,1,1,1,6,LM (T),2,"[322, 21, 385, 58]",4,egg,0.8984
38A,,08/04/2021,0.5,1,1,1,6,LM (T),3,"[279, 29, 326, 67]",3,moribund,0.8815
38A,,08/04/2021,0.5,1,1,1,6,LM (T),4,"[46, 505, 85, 577]",1,alive,0.8721
38A,,08/04/2021,0.5,1,1,1,6,LM (T),5,"[110, 642, 190, 710]",3,moribund,0.8637
38A,,08/04/2021,0.5,1,1,1,6,LM (T),6,"[738, 440, 787, 557]",3,moribund,0.8037
38A,,08/04/2021,0.5,1,1,1,6,LM (T),7,"[95, 63, 219, 178]",2,dead,0.7978
38A,,08/04/2021,0.5,1,1,1,6,LM (T),8,"[395, 23, 446, 60]",1,alive,0.7863
38A,,08/04/2021,0.5,1,1,1,6,LM (T),9,"[469, 186, 508, 222]",7,artifact,0.7642
38A,,08/04/2021,0.25,1,1,1,7,LM (T),1,"[17, 372, 52, 429]",2,dead,0.9619
38A,,08/04/2021,0.25,1,1,1,7,LM (T),2,"[625, 578, 734, 712]",2,dead,0.9189
38A,,08/04/2021,0.25,1,1,1,7,LM (T),3,"[279, 27, 334, 70]",1,alive,0.8874
38A,,08/04/2021,0.25,1,1,1,7,LM (T),4,"[497, 718, 544, 766]",3,moribund,0.8856
38A,,08/04/2021,0.25,1,1,1,7,LM (T),5,"[98, 593, 140, 655]",1,alive,0.8585
38A,,08/04/2021,0.25,1,1,1,7,LM (T),6,"[56, 533, 92, 581]",2,dead,0.7724
38A,,08/04/2021,0.25,1,1,1,7,LM (T),7,"[665, 582, 729, 640]",2,dead,0.6006
38A,,08/04/2021,0.125,1,1,1,8,LM (T),1,"[244, 43, 309, 108]",1,alive,0.9977
38A,,08/04/2021,0.125,1,1,1,8,LM (T),2,"[478, 743, 520, 776]",2,dead,0.9954
38A,,08/04/2021,0.125,1,1,1,8,LM (T),3,"[640, 620, 699, 684]",1,alive,0.9952
38A,,08/04/2021,0.125,1,1,1,8,LM (T),4,"[288, 49, 345, 144]",6,aged_dead,0.9548
38A,,08/04/2021,0.125,1,1,1,8,LM (T),5,"[28, 440, 70, 522]",3,moribund,0.9440
38A,,08/04/2021,0.125,1,1,1,8,LM (T),6,"[18, 296, 97, 374]",1,alive,0.9368
38A,,08/04/2021,0.125,1,1,1,8,LM (T),7,"[483, 728, 557, 761]",1,alive,0.9317
38A,,08/04/2021,0.125,1,1,1,8,LM (T),8,"[438, 728, 513, 786]",2,dead,0.9145
38A,,08/04/2021,0.125,1,1,1,8,LM (T),9,"[102, 115, 160, 194]",3,moribund,0.9061
38A,,08/04/2021,0.125,1,1,1,8,LM (T),10,"[719, 451, 783, 575]",2,dead,0.8585
38A,,08/04/2021,0.125,1,1,1,8,LM (T),11,"[34, 186, 99, 327]",1,alive,0.8289
38A,,08/04/2021,0.125,1,1,1,8,LM (T),12,"[653, 571, 747, 627]",1,alive,0.7813
38A,,08/04/2021,0.125,1,1,1,8,LM (T),13,"[552, 675, 650, 749]",5,L2,0.7678
38A,,08/04/2021,0.125,1,1,1,8,LM (T),14,"[275, 11, 417, 56]",2,dead,0.7605
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),1,"[735, 250, 788, 385]",1,alive,0.9979
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),2,"[199, 697, 268, 754]",1,alive,0.9846
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),3,"[104, 593, 225, 703]",1,alive,0.9842
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),4,"[208, 51, 262, 109]",1,alive,0.9680
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),5,"[321, 751, 423, 785]",3,moribund,0.9027
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),6,"[648, 132, 718, 216]",1,alive,0.8848
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),7,"[510, 46, 597, 116]",3,moribund,0.7978
38A,,08/04/2021,0.0625,1,1,1,9,LM (T),8,"[40, 417, 96, 516]",1,alive,0.7580
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),1,"[39, 536, 115, 612]",1,alive,0.9981
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),2,"[645, 129, 697, 226]",1,alive,0.9967
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),3,"[552, 50, 659, 136]",1,alive,0.9916
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),4,"[28, 459, 83, 548]",1,alive,0.9877
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),5,"[695, 212, 755, 267]",1,alive,0.9850
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),6,"[699, 249, 745, 303]",4,egg,0.9563
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),7,"[588, 642, 673, 736]",2,dead,0.7603
38A,,08/04/2021,0.03125,1,1,1,10,LM (T),8,"[716, 253, 757, 323]",1,alive,0.7475
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),1,"[708, 311, 771, 374]",1,alive,0.9997
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),2,"[679, 203, 736, 265]",1,alive,0.9973
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),3,"[589, 368, 627, 416]",7,artifact,0.9950
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),4,"[666, 178, 718, 226]",1,alive,0.9847
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),5,"[708, 229, 770, 340]",1,alive,0.9618
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),6,"[161, 67, 240, 117]",3,moribund,0.8209
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),7,"[30, 521, 108, 561]",3,moribund,0.7144
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),8,"[73, 567, 168, 698]",1,alive,0.7054
VC,LM (T),08/04/2021,0,1,1,1,12,LM (T),9,"[65, 555, 109, 609]",2,dead,0.6773
57D,,08/04/2021,4.0,1,1,2,1,LM (T),1,"[705, 419, 752, 574]",5,L2,0.9940
57D,,08/04/2021,4.0,1,1,2,1,LM (T),2,"[385, 14, 448, 46]",2,dead,0.9689
57D,,08/04/2021,4.0,1,1,2,1,LM (T),3,"[740, 420, 786, 522]",2,dead,0.9467
57D,,08/04/2021,4.0,1,1,2,1,LM (T),4,"[363, 746, 426, 785]",3,moribund,0.9254
57D,,08/04/2021,4.0,1,1,2,1,LM (T),5,"[310, 743, 378, 782]",3,moribund,0.8920
57D,,08/04/2021,4.0,1,1,2,1,LM (T),6,"[413, 751, 492, 782]",2,dead,0.7944
57D,,08/04/2021,4.0,1,1,2,1,LM (T),7,"[437, 29, 476, 64]",3,moribund,0.7475
57D,,08/04/2021,2.0,1,1,2,2,LM (T),1,"[80, 128, 138, 197]",2,dead,0.9730
57D,,08/04/2021,2.0,1,1,2,2,LM (T),2,"[27, 298, 61, 329]",2,dead,0.9270
57D,,08/04/2021,2.0,1,1,2,2,LM (T),3,"[424, 17, 501, 51]",2,dead,0.8986
57D,,08/04/2021,2.0,1,1,2,2,LM (T),4,"[12, 321, 72, 395]",3,moribund,0.7023
57D,,08/04/2021,1.0,1,1,2,3,LM (T),1,"[500, 730, 573, 773]",2,dead,0.9932
57D,,08/04/2021,1.0,1,1,2,3,LM (T),2,"[732, 494, 771, 576]",2,dead,0.9819
57D,,08/04/2021,1.0,1,1,2,3,LM (T),3,"[38, 257, 84, 298]",2,dead,0.9546
57D,,08/04/2021,1.0,1,1,2,3,LM (T),4,"[558, 693, 637, 753]",3,moribund,0.7688
57D,,08/04/2021,1.0,1,1,2,3,LM (T),5,"[654, 610, 714, 672]",2,dead,0.7554
57D,,08/04/2021,0.5,1,1,2,4,LM (T),1,"[376, 447, 431, 476]",6,aged_dead,0.9973
57D,,08/04/2021,0.5,1,1,2,4,LM (T),2,"[643, 609, 718, 673]",2,dead,0.9894
57D,,08/04/2021,0.5,1,1,2,4,LM (T),3,"[123, 595, 169, 651]",3,moribund,0.9815
57D,,08/04/2021,0.5,1,1,2,4,LM (T),4,"[632, 610, 676, 636]",7,artifact,0.9673
57D,,08/04/2021,0.5,1,1,2,4,LM (T),5,"[53, 154, 113, 245]",2,dead,0.9562
57D,,08/04/2021,0.5,1,1,2,4,LM (T),6,"[732, 425, 787, 535]",1,alive,0.9496
57D,,08/04/2021,0.5,1,1,2,4,LM (T),7,"[685, 576, 730, 622]",2,dead,0.9356
57D,,08/04/2021,0.5,1,1,2,4,LM (T),8,"[93, 621, 124, 653]",7,artifact,0.9318
57D,,08/04/2021,0.5,1,1,2,4,LM (T),9,"[18, 335, 54, 387]",3,moribund,0.9208
57D,,08/04/2021,0.5,1,1,2,4,LM (T),10,"[677, 608, 720, 657]",2,dead,0.8746
57D,,08/04/2021,0.5,1,1,2,4,LM (T),11,"[132, 568, 189, 604]",7,artifact,0.8442
57D,,08/04/2021,0.5,1,1,2,4,LM (T),12,"[65, 544, 137, 611]",2,dead,0.8152
57D,,08/04/2021,0.5,1,1,2,4,LM (T),13,"[539, 663, 640, 741]",3,moribund,0.7732
57D,,08/04/2021,0.5,1,1,2,4,LM (T),14,"[58, 568, 123, 640]",2,dead,0.6624
57D,,08/04/2021,0.5,1,1,2,4,LM (T),15,"[488, 716, 551, 771]",1,alive,0.6240
57D,,08/04/2021,0.25,1,1,2,5,LM (T),1,"[699, 214, 740, 325]",1,alive,0.9991
57D,,08/04/2021,0.25,1,1,2,5,LM (T),2,"[637, 141, 696, 204]",1,alive,0.9970
57D,,08/04/2021,0.25,1,1,2,5,LM (T),3,"[709, 495, 755, 604]",1,alive,0.9897
57D,,08/04/2021,0.25,1,1,2,5,LM (T),4,"[656, 177, 703, 249]",1,alive,0.9828
57D,,08/04/2021,0.25,1,1,2,5,LM (T),5,"[727, 230, 777, 345]",1,alive,0.9678
57D,,08/04/2021,0.25,1,1,2,5,LM (T),6,"[506, 44, 594, 82]",3,moribund,0.8086
57D,,08/04/2021,0.25,1,1,2,5,LM (T),7,"[592, 123, 639, 157]",1,alive,0.8080
57D,,08/04/2021,0.25,1,1,2,5,LM (T),8,"[578, 83, 664, 138]",3,moribund,0.7646
57D,,08/04/2021,0.25,1,1,2,5,LM (T),9,"[254, 733, 342, 781]",2,dead,0.7004
57D,,08/04/2021,0.125,1,1,2,6,LM (T),1,"[242, 47, 364, 134]",1,alive,0.9999
57D,,08/04/2021,0.125,1,1,2,6,LM (T),2,"[657, 191, 771, 302]",1,alive,0.9988
57D,,08/04/2021,0.125,1,1,2,6,LM (T),3,"[173, 66, 280, 149]",1,alive,0.9975
57D,,08/04/2021,0.125,1,1,2,6,LM (T),4,"[522, 40, 592, 117]",1,alive,0.9960
57D,,08/04/2021,0.125,1,1,2,6,LM (T),5,"[32, 177, 129, 309]",1,alive,0.9950
57D,,08/04/2021,0.125,1,1,2,6,LM (T),6,"[408, 11, 439, 152]",1,alive,0.9901
57D,,08/04/2021,0.125,1,1,2,6,LM (T),7,"[237, 38, 276, 81]",2,dead,0.9632
57D,,08/04/2021,0.125,1,1,2,6,LM (T),8,"[310, 27, 412, 65]",1,alive,0.9338
57D,,08/04/2021,0.125,1,1,2,6,LM (T),9,"[458, 41, 501, 75]",1,alive,0.9097
57D,,08/04/2021,0.125,1,1,2,6,LM (T),10,"[659, 146, 723, 209]",1,alive,0.9038
57D,,08/04/2021,0.125,1,1,2,6,LM (T),11,"[38, 292, 66, 343]",1,alive,0.7373
57D,,08/04/2021,0.0625,1,1,2,7,LM (T),1,"[342, 685, 416, 787]",1,alive,0.9989
57D,,08/04/2021,0.0625,1,1,2,7,LM (T),2,"[659, 186, 763, 303]",1,alive,0.9950
57D,,08/04/2021,0.0625,1,1,2,7,LM (T),3,"[55, 472, 138, 577]",1,alive,0.9922
57D,,08/04/2021,0.0625,1,1,2,7,LM (T),4,"[583, 636, 676, 676]",1,alive,0.9791
57D,,08/04/2021,0.0625,1,1,2,7,LM (T),5,"[582, 675, 660, 737]",1,alive,0.6303
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),1,"[333, 36, 387, 88]",1,alive,0.9993
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),2,"[275, 34, 343, 134]",1,alive,0.9980
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),3,"[420, 20, 492, 73]",1,alive,0.9978
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),4,"[452, 57, 578, 127]",5,L2,0.9963
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),5,"[737, 274, 768, 398]",1,alive,0.9962
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),6,"[68, 132, 151, 235]",1,alive,0.9857
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),7,"[355, 18, 438, 54]",1,alive,0.9336
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),8,"[283, 28, 322, 64]",1,alive,0.8668
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),9,"[228, 107, 278, 132]",7,artifact,0.7494
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),10,"[538, 85, 575, 130]",7,artifact,0.6627
57D,,08/04/2021,0.03125,1,1,2,8,LM (T),11,"[299, 34, 339, 72]",1,alive,0.6213
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),1,"[89, 578, 142, 636]",1,alive,0.9995
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),2,"[22, 289, 93, 405]",1,alive,0.9992
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),3,"[541, 48, 627, 195]",1,alive,0.9987
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),4,"[227, 708, 291, 755]",1,alive,0.9962
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),5,"[132, 626, 238, 737]",1,alive,0.9962
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),6,"[415, 727, 493, 776]",1,alive,0.9896
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),7,"[599, 90, 668, 149]",1,alive,0.9857
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),8,"[324, 739, 484, 785]",1,alive,0.9441
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),9,"[402, 752, 470, 785]",1,alive,0.8331
57D,,08/04/2021,0.015625,1,1,2,9,LM (T),10,"[282, 735, 347, 775]",3,moribund,0.7990
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),1,"[473, 40, 569, 93]",1,alive,0.9992
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),2,"[43, 243, 76, 385]",1,alive,0.9826
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),3,"[674, 156, 769, 303]",1,alive,0.9734
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),4,"[621, 100, 674, 154]",1,alive,0.9630
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),5,"[20, 449, 120, 553]",1,alive,0.9616
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),6,"[377, 13, 484, 65]",3,moribund,0.7233
57D,,08/04/2021,0.0078125,1,1,2,10,LM (T),7,"[554, 60, 632, 110]",3,moribund,0.6440
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),1,"[649, 158, 716, 221]",1,alive,0.9996
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),2,"[709, 259, 767, 319]",1,alive,0.9994
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),3,"[629, 204, 734, 288]",1,alive,0.9990
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),4,"[94, 514, 136, 634]",1,alive,0.9910
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),5,"[78, 608, 137, 672]",6,aged_dead,0.9761
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),6,"[604, 110, 661, 182]",1,alive,0.9586
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),7,"[671, 569, 739, 657]",2,dead,0.8968
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),8,"[150, 449, 176, 488]",7,artifact,0.8614
VC,LM (T),08/04/2021,0,1,1,2,12,LM (T),9,"[94, 583, 129, 628]",1,alive,0.6459
57E,,08/04/2021,32.0,1,1,3,1,LM (T),1,"[648, 604, 699, 684]",2,dead,0.9941
57E,,08/04/2021,32.0,1,1,3,1,LM (T),2,"[713, 508, 771, 567]",2,dead,0.9926
57E,,08/04/2021,32.0,1,1,3,1,LM (T),3,"[593, 71, 626, 112]",6,aged_dead,0.9923
57E,,08/04/2021,32.0,1,1,3,1,LM (T),4,"[742, 445, 779, 522]",2,dead,0.9922
57E,,08/04/2021,32.0,1,1,3,1,LM (T),5,"[75, 584, 135, 642]",2,dead,0.9827
57E,,08/04/2021,32.0,1,1,3,1,LM (T),6,"[491, 735, 553, 771]",2,dead,0.9816
57E,,08/04/2021,32.0,1,1,3,1,LM (T),7,"[122, 68, 240, 176]",5,L2,0.9814
57E,,08/04/2021,32.0,1,1,3,1,LM (T),8,"[691, 561, 747, 640]",2,dead,0.9805
57E,,08/04/2021,32.0,1,1,3,1,LM (T),9,"[64, 200, 97, 236]",3,moribund,0.9326
57E,,08/04/2021,32.0,1,1,3,1,LM (T),10,"[86, 159, 126, 218]",3,moribund,0.9246
57E,,08/04/2021,32.0,1,1,3,1,LM (T),11,"[364, 18, 417, 55]",2,dead,0.8800
57E,,08/04/2021,32.0,1,1,3,1,LM (T),12,"[28, 505, 79, 584]",2,dead,0.8624
57E,,08/04/2021,32.0,1,1,3,1,LM (T),13,"[38, 227, 91, 299]",3,moribund,0.8461
57E,,08/04/2021,32.0,1,1,3,1,LM (T),14,"[196, 712, 256, 759]",2,dead,0.7990
57E,,08/04/2021,32.0,1,1,3,1,LM (T),15,"[125, 653, 177, 693]",2,dead,0.6663
57E,,08/04/2021,16.0,1,1,3,2,LM (T),1,"[68, 155, 116, 207]",6,aged_dead,0.9817
57E,,08/04/2021,16.0,1,1,3,2,LM (T),2,"[662, 497, 769, 619]",5,L2,0.9688
57E,,08/04/2021,16.0,1,1,3,2,LM (T),3,"[84, 151, 141, 232]",2,dead,0.9677
57E,,08/04/2021,16.0,1,1,3,2,LM (T),4,"[174, 50, 257, 116]",2,dead,0.9526
57E,,08/04/2021,16.0,1,1,3,2,LM (T),5,"[104, 101, 167, 163]",2,dead,0.9426
57E,,08/04/2021,16.0,1,1,3,2,LM (T),6,"[634, 580, 732, 656]",2,dead,0.9383
57E,,08/04/2021,16.0,1,1,3,2,LM (T),7,"[607, 91, 710, 190]",5,L2,0.8902
57E,,08/04/2021,16.0,1,1,3,2,LM (T),8,"[716, 485, 760, 542]",7,artifact,0.8802
57E,,08/04/2021,16.0,1,1,3,2,LM (T),9,"[254, 36, 318, 90]",3,moribund,0.8535
57E,,08/04/2021,16.0,1,1,3,2,LM (T),10,"[379, 23, 418, 64]",1,alive,0.8514
57E,,08/04/2021,8.0,1,1,3,3,LM (T),1,"[641, 141, 733, 231]",7,artifact,0.9994
57E,,08/04/2021,8.0,1,1,3,3,LM (T),2,"[475, 560, 508, 595]",7,artifact,0.9951
57E,,08/04/2021,8.0,1,1,3,3,LM (T),3,"[273, 265, 304, 298]",7,artifact,0.9572
57E,,08/04/2021,8.0,1,1,3,3,LM (T),4,"[349, 749, 436, 786]",3,moribund,0.8518
57E,,08/04/2021,8.0,1,1,3,3,LM (T),5,"[55, 542, 107, 599]",3,moribund,0.8083
57E,,08/04/2021,8.0,1,1,3,3,LM (T),6,"[161, 679, 221, 719]",2,dead,0.7113
57E,,08/04/2021,8.0,1,1,3,3,LM (T),7,"[306, 744, 344, 778]",3,moribund,0.6439
57E,,08/04/2021,4.0,1,1,3,4,LM (T),1,"[117, 590, 177, 663]",5,L2,0.9855
57E,,08/04/2021,4.0,1,1,3,4,LM (T),2,"[15, 409, 48, 486]",2,dead,0.9825
57E,,08/04/2021,4.0,1,1,3,4,LM (T),3,"[34, 495, 80, 548]",3,moribund,0.9677
57E,,08/04/2021,4.0,1,1,3,4,LM (T),4,"[450, 61, 479, 101]",7,artifact,0.9591
57E,,08/04/2021,4.0,1,1,3,4,LM (T),5,"[709, 544, 759, 620]",6,aged_dead,0.9579
57E,,08/04/2021,4.0,1,1,3,4,LM (T),6,"[717, 506, 772, 573]",2,dead,0.9488
57E,,08/04/2021,4.0,1,1,3,4,LM (T),7,"[49, 443, 89, 518]",2,dead,0.8956
57E,,08/04/2021,4.0,1,1,3,4,LM (T),8,"[721, 450, 777, 520]",2,dead,0.8927
57E,,08/04/2021,4.0,1,1,3,4,LM (T),9,"[53, 530, 100, 599]",3,moribund,0.8690
57E,,08/04/2021,4.0,1,1,3,4,LM (T),10,"[715, 543, 749, 574]",2,dead,0.7456
57E,,08/04/2021,2.0,1,1,3,5,LM (T),1,"[601, 89, 633, 155]",6,aged_dead,0.9963
57E,,08/04/2021,2.0,1,1,3,5,LM (T),2,"[483, 22, 557, 112]",7,artifact,0.9937
57E,,08/04/2021,2.0,1,1,3,5,LM (T),3,"[625, 91, 680, 152]",2,dead,0.9892
57E,,08/04/2021,2.0,1,1,3,5,LM (T),4,"[429, 18, 492, 52]",2,dead,0.9664
57E,,08/04/2021,2.0,1,1,3,5,LM (T),5,"[515, 43, 554, 118]",4,egg,0.9007
57E,,08/04/2021,2.0,1,1,3,5,LM (T),6,"[76, 590, 136, 656]",3,moribund,0.8887
57E,,08/04/2021,2.0,1,1,3,5,LM (T),7,"[231, 713, 270, 756]",3,moribund,0.8877
57E,,08/04/2021,2.0,1,1,3,5,LM (T),8,"[530, 47, 600, 96]",3,moribund,0.8407
57E,,08/04/2021,2.0,1,1,3,5,LM (T),9,"[592, 86, 631, 124]",3,moribund,0.6307
57E,,08/04/2021,1.0,1,1,3,6,LM (T),1,"[636, 108, 691, 156]",2,dead,0.9980
57E,,08/04/2021,1.0,1,1,3,6,LM (T),2,"[723, 520, 758, 595]",2,dead,0.9967
57E,,08/04/2021,1.0,1,1,3,6,LM (T),3,"[78, 187, 127, 221]",7,artifact,0.9963
57E,,08/04/2021,1.0,1,1,3,6,LM (T),4,"[711, 233, 767, 287]",2,dead,0.9943
57E,,08/04/2021,1.0,1,1,3,6,LM (T),5,"[78, 68, 272, 211]",5,L2,0.9910
57E,,08/04/2021,1.0,1,1,3,6,LM (T),6,"[98, 622, 150, 689]",6,aged_dead,0.9832
57E,,08/04/2021,1.0,1,1,3,6,LM (T),7,"[245, 32, 313, 66]",2,dead,0.9641
57E,,08/04/2021,1.0,1,1,3,6,LM (T),8,"[309, 18, 386, 48]",2,dead,0.9489
57E,,08/04/2021,1.0,1,1,3,6,LM (T),9,"[231, 68, 276, 105]",4,egg,0.9211
57E,,08/04/2021,1.0,1,1,3,6,LM (T),10,"[542, 55, 613, 125]",5,L2,0.9170
57E,,08/04/2021,1.0,1,1,3,6,LM (T),11,"[665, 562, 726, 661]",2,dead,0.8935
57E,,08/04/2021,1.0,1,1,3,6,LM (T),12,"[673, 151, 717, 219]",2,dead,0.8551
57E,,08/04/2021,1.0,1,1,3,6,LM (T),13,"[28, 483, 82, 541]",2,dead,0.8371
57E,,08/04/2021,1.0,1,1,3,6,LM (T),14,"[145, 661, 207, 712]",3,moribund,0.8089
57E,,08/04/2021,1.0,1,1,3,6,LM (T),15,"[25, 448, 59, 490]",2,dead,0.8035
