Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
38A,,08/03/2021,16.0,1,1,1,1,LM (T),1,"[54, 537, 90, 600]",2,dead,0.9981
38A,,08/03/2021,16.0,1,1,1,1,LM (T),2,"[313, 15, 385, 50]",2,dead,0.9901
38A,,08/03/2021,16.0,1,1,1,1,LM (T),3,"[238, 26, 317, 67]",2,dead,0.9688
38A,,08/03/2021,16.0,1,1,1,1,LM (T),4,"[333, 738, 430, 781]",5,L2,0.9330
38A,,08/03/2021,16.0,1,1,1,1,LM (T),5,"[441, 17, 508, 62]",2,dead,0.9298
38A,,08/03/2021,16.0,1,1,1,1,LM (T),6,"[142, 655, 200, 733]",2,dead,0.8215
38A,,08/03/2021,16.0,1,1,1,1,LM (T),7,"[48, 466, 97, 541]",2,dead,0.7712
38A,,08/03/2021,16.0,1,1,1,1,LM (T),8,"[709, 501, 769, 596]",3,moribund,0.7049
38A,,08/03/2021,16.0,1,1,1,1,LM (T),9,"[16, 446, 75, 547]",2,dead,0.6863
38A,,08/03/2021,8.0,1,1,1,2,LM (T),1,"[370, 445, 433, 511]",6,aged_dead,0.9991
38A,,08/03/2021,8.0,1,1,1,2,LM (T),2,"[756, 428, 788, 494]",2,dead,0.9813
38A,,08/03/2021,8.0,1,1,1,2,LM (T),3,"[32, 263, 69, 321]",2,dead,0.9190
38A,,08/03/2021,8.0,1,1,1,2,LM (T),4,"[35, 497, 82, 560]",2,dead,0.9176
38A,,08/03/2021,8.0,1,1,1,2,LM (T),5,"[19, 320, 68, 366]",2,dead,0.9081
38A,,08/03/2021,8.0,1,1,1,2,LM (T),6,"[114, 656, 173, 702]",7,artifact,0.8625
38A,,08/03/2021,8.0,1,1,1,2,LM (T),7,"[734, 470, 768, 527]",3,moribund,0.8084
38A,,08/03/2021,8.0,1,1,1,2,LM (T),8,"[157, 687, 236, 726]",2,dead,0.7378
38A,,08/03/2021,8.0,1,1,1,2,LM (T),9,"[632, 402, 650, 429]",7,artifact,0.7377
38A,,08/03/2021,8.0,1,1,1,2,LM (T),10,"[135, 141, 181, 172]",2,dead,0.7207
38A,,08/03/2021,4.0,1,1,1,3,LM (T),1,"[356, 13, 415, 48]",2,dead,0.9733
38A,,08/03/2021,4.0,1,1,1,3,LM (T),2,"[321, 26, 374, 63]",3,moribund,0.9646
38A,,08/03/2021,4.0,1,1,1,3,LM (T),3,"[212, 28, 328, 89]",2,dead,0.9567
38A,,08/03/2021,4.0,1,1,1,3,LM (T),4,"[530, 44, 612, 95]",3,moribund,0.8386
38A,,08/03/2021,4.0,1,1,1,3,LM (T),5,"[137, 84, 203, 127]",2,dead,0.8064
38A,,08/03/2021,4.0,1,1,1,3,LM (T),6,"[713, 523, 759, 585]",2,dead,0.7280
38A,,08/03/2021,4.0,1,1,1,3,LM (T),7,"[126, 115, 192, 149]",2,dead,0.7259
38A,,08/03/2021,4.0,1,1,1,3,LM (T),8,"[724, 476, 770, 531]",3,moribund,0.7094
38A,,08/03/2021,4.0,1,1,1,3,LM (T),9,"[94, 137, 139, 193]",3,moribund,0.7004
38A,,08/03/2021,2.0,1,1,1,4,LM (T),1,"[12, 316, 66, 378]",2,dead,0.9598
