Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),1,"[346, 22, 423, 91]",1,alive,0.9961
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),2,"[37, 267, 84, 380]",1,alive,0.9944
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),3,"[47, 232, 93, 292]",1,alive,0.9903
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),4,"[516, 637, 560, 760]",1,alive,0.9903
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),5,"[601, 607, 666, 718]",1,alive,0.9891
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),6,"[722, 298, 779, 364]",1,alive,0.9873
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),7,"[168, 690, 236, 745]",6,aged_dead,0.9849
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),8,"[221, 54, 297, 143]",1,alive,0.9745
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),9,"[412, 752, 499, 785]",2,dead,0.9677
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),10,"[451, 27, 521, 66]",1,alive,0.9672
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),11,"[621, 96, 655, 214]",1,alive,0.9658
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),12,"[721, 368, 786, 476]",2,dead,0.9657
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),13,"[31, 293, 64, 368]",1,alive,0.9443
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),14,"[636, 596, 726, 668]",1,alive,0.9334
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),15,"[21, 394, 53, 489]",1,alive,0.9282
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),16,"[120, 95, 184, 144]",2,dead,0.9141
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),17,"[736, 457, 771, 546]",2,dead,0.8844
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),18,"[700, 473, 759, 603]",1,alive,0.8385
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),19,"[62, 208, 96, 248]",1,alive,0.8257
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),20,"[485, 49, 570, 78]",2,dead,0.7609
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),21,"[120, 122, 180, 163]",2,dead,0.6437
ethanol,,08/17/2021,50000.0,1,1,1,1,LM (T),22,"[148, 111, 180, 148]",6,aged_dead,0.6066
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),1,"[697, 282, 764, 337]",1,alive,0.9990
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),2,"[599, 102, 648, 155]",1,alive,0.9981
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),3,"[356, 373, 423, 421]",7,artifact,0.9979
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),4,"[33, 405, 72, 507]",2,dead,0.9924
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),5,"[50, 176, 125, 298]",1,alive,0.9903
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),6,"[346, 50, 417, 130]",1,alive,0.9885
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),7,"[33, 306, 123, 369]",1,alive,0.9857
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),8,"[312, 32, 367, 79]",1,alive,0.9796
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),9,"[727, 494, 776, 576]",2,dead,0.9627
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),10,"[394, 40, 496, 81]",1,alive,0.9617
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),11,"[64, 570, 130, 659]",7,artifact,0.9596
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),12,"[15, 369, 47, 455]",2,dead,0.9587
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),13,"[628, 130, 698, 179]",1,alive,0.9582
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),14,"[453, 20, 514, 65]",2,dead,0.9475
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),15,"[322, 20, 430, 48]",2,dead,0.9217
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),16,"[237, 51, 286, 87]",1,alive,0.9127
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),17,"[353, 50, 403, 88]",1,alive,0.8498
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),18,"[26, 285, 87, 334]",1,alive,0.8397
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),19,"[112, 99, 177, 196]",1,alive,0.8388
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),20,"[357, 32, 436, 87]",1,alive,0.8361
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),21,"[491, 38, 588, 117]",2,dead,0.7519
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),22,"[389, 54, 419, 130]",2,dead,0.6444
ethanol,,08/17/2021,25000.0,1,1,1,2,LM (T),23,"[364, 365, 407, 388]",7,artifact,0.6046
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),1,"[51, 490, 123, 627]",1,alive,0.9972
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),2,"[410, 730, 488, 783]",1,alive,0.9935
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),3,"[25, 303, 94, 433]",1,alive,0.9917
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),4,"[54, 169, 130, 243]",1,alive,0.9893
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),5,"[37, 259, 85, 337]",1,alive,0.9869
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),6,"[248, 29, 334, 101]",1,alive,0.9799
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),7,"[740, 297, 776, 427]",1,alive,0.9772
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),8,"[122, 627, 185, 702]",1,alive,0.9699
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),9,"[185, 701, 297, 754]",1,alive,0.9613
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),10,"[749, 437, 776, 469]",7,artifact,0.9574
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),11,"[722, 229, 761, 288]",3,moribund,0.9507
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),12,"[42, 439, 85, 498]",1,alive,0.9427
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),13,"[37, 376, 70, 432]",2,dead,0.9399
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),14,"[58, 493, 149, 564]",1,alive,0.9264
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),15,"[17, 352, 53, 521]",1,alive,0.8912
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),16,"[684, 212, 733, 267]",1,alive,0.8903
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),17,"[45, 526, 127, 576]",1,alive,0.7873
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),18,"[351, 27, 401, 62]",1,alive,0.7716
ethanol,,08/17/2021,12500.0,1,1,1,3,LM (T),19,"[22, 366, 85, 452]",1,alive,0.6272
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),1,"[129, 617, 187, 687]",1,alive,0.9987
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),2,"[579, 147, 671, 191]",1,alive,0.9962
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),3,"[438, 701, 576, 785]",2,dead,0.9957
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),4,"[92, 570, 151, 647]",1,alive,0.9948
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),5,"[184, 610, 256, 717]",1,alive,0.9913
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),6,"[652, 131, 750, 258]",1,alive,0.9904
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),7,"[302, 424, 346, 484]",7,artifact,0.9808
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),8,"[260, 733, 371, 781]",1,alive,0.9793
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),9,"[584, 84, 637, 150]",1,alive,0.9786
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),10,"[513, 710, 593, 763]",2,dead,0.9736
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),11,"[429, 569, 465, 604]",7,artifact,0.9391
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),12,"[753, 321, 786, 442]",2,dead,0.9196
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),13,"[640, 187, 734, 276]",1,alive,0.8822
ethanol,,08/17/2021,6250.0,1,1,1,4,LM (T),14,"[361, 755, 426, 786]",1,alive,0.6192
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),1,"[410, 388, 438, 421]",7,artifact,0.9985
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),2,"[171, 58, 381, 158]",5,L2,0.9975
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),3,"[37, 512, 116, 645]",1,alive,0.9958
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),4,"[577, 65, 678, 160]",1,alive,0.9872
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),5,"[398, 673, 469, 781]",1,alive,0.9867
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),6,"[546, 56, 598, 117]",1,alive,0.9808
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),7,"[655, 523, 746, 605]",1,alive,0.9800
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),8,"[202, 666, 327, 767]",1,alive,0.9797
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),9,"[528, 683, 634, 746]",1,alive,0.9763
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),10,"[237, 50, 283, 88]",1,alive,0.9408
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),11,"[355, 23, 496, 58]",1,alive,0.9368
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),12,"[495, 26, 567, 51]",4,egg,0.9273
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),13,"[320, 720, 388, 776]",1,alive,0.9267
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),14,"[144, 641, 237, 736]",2,dead,0.9192
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),15,"[251, 33, 273, 53]",7,artifact,0.9080
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),16,"[287, 31, 342, 81]",1,alive,0.8889
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),17,"[720, 227, 764, 345]",1,alive,0.8889
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),18,"[327, 27, 356, 62]",2,dead,0.8155
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),19,"[233, 60, 373, 97]",1,alive,0.7403
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),20,"[294, 16, 314, 35]",7,artifact,0.6595
ethanol,,08/17/2021,3125.0,1,1,1,5,LM (T),21,"[117, 644, 159, 674]",2,dead,0.6048
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),1,"[353, 452, 415, 508]",7,artifact,0.9964
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),2,"[197, 697, 283, 732]",1,alive,0.9920
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),3,"[695, 530, 749, 629]",1,alive,0.9894
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),4,"[398, 28, 489, 74]",2,dead,0.9793
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),5,"[581, 121, 673, 215]",1,alive,0.9760
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),6,"[740, 304, 777, 382]",1,alive,0.9659
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),7,"[553, 654, 668, 742]",1,alive,0.9658
ethanol,,08/17/2021,1562.5,1,1,1,6,LM (T),8,"[332, 733, 455, 786]",1,alive,0.9597
