Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96A,,09/17/2021,8.0,1,1,1,1,LM (T),1,"[678, 565, 743, 630]",2,dead,0.9988
96A,,09/17/2021,8.0,1,1,1,1,LM (T),2,"[578, 673, 657, 702]",2,dead,0.9903
96A,,09/17/2021,8.0,1,1,1,1,LM (T),3,"[14, 279, 56, 365]",2,dead,0.9704
96A,,09/17/2021,8.0,1,1,1,1,LM (T),4,"[573, 668, 628, 729]",2,dead,0.9700
96A,,09/17/2021,8.0,1,1,1,1,LM (T),5,"[21, 408, 58, 486]",2,dead,0.9502
96A,,09/17/2021,8.0,1,1,1,1,LM (T),6,"[643, 618, 679, 688]",2,dead,0.9472
96A,,09/17/2021,8.0,1,1,1,1,LM (T),7,"[158, 80, 220, 162]",2,dead,0.8705
96A,,09/17/2021,8.0,1,1,1,1,LM (T),8,"[309, 21, 390, 55]",2,dead,0.8559
96A,,09/17/2021,8.0,1,1,1,1,LM (T),9,"[610, 598, 653, 678]",2,dead,0.8550
96A,,09/17/2021,8.0,1,1,1,1,LM (T),10,"[31, 317, 77, 395]",3,moribund,0.8169
96A,,09/17/2021,8.0,1,1,1,1,LM (T),11,"[583, 621, 653, 703]",3,moribund,0.7147
96A,,09/17/2021,4.0,1,1,1,2,LM (T),1,"[710, 217, 776, 307]",2,dead,0.9953
96A,,09/17/2021,4.0,1,1,1,2,LM (T),2,"[606, 77, 629, 102]",7,artifact,0.9947
96A,,09/17/2021,4.0,1,1,1,2,LM (T),3,"[518, 40, 576, 90]",2,dead,0.9910
96A,,09/17/2021,4.0,1,1,1,2,LM (T),4,"[617, 546, 650, 576]",7,artifact,0.9881
96A,,09/17/2021,4.0,1,1,1,2,LM (T),5,"[15, 463, 40, 490]",7,artifact,0.9547
96A,,09/17/2021,4.0,1,1,1,2,LM (T),6,"[12, 328, 45, 410]",2,dead,0.8126
96A,,09/17/2021,4.0,1,1,1,2,LM (T),7,"[755, 278, 781, 308]",7,artifact,0.7861
96A,,09/17/2021,4.0,1,1,1,2,LM (T),8,"[764, 309, 785, 332]",7,artifact,0.7823
96A,,09/17/2021,4.0,1,1,1,2,LM (T),9,"[323, 14, 360, 44]",7,artifact,0.7780
96A,,09/17/2021,4.0,1,1,1,2,LM (T),10,"[762, 305, 792, 370]",7,artifact,0.7779
96A,,09/17/2021,4.0,1,1,1,2,LM (T),11,"[761, 282, 785, 329]",7,artifact,0.6738
96A,,09/17/2021,2.0,1,1,1,3,LM (T),1,"[699, 198, 763, 275]",2,dead,0.9920
96A,,09/17/2021,2.0,1,1,1,3,LM (T),2,"[750, 385, 784, 422]",2,dead,0.9879
96A,,09/17/2021,2.0,1,1,1,3,LM (T),3,"[199, 698, 240, 743]",2,dead,0.9852
96A,,09/17/2021,2.0,1,1,1,3,LM (T),4,"[602, 649, 673, 709]",2,dead,0.9733
96A,,09/17/2021,2.0,1,1,1,3,LM (T),5,"[655, 586, 719, 658]",2,dead,0.9678
96A,,09/17/2021,2.0,1,1,1,3,LM (T),6,"[688, 537, 759, 596]",2,dead,0.9602
96A,,09/17/2021,2.0,1,1,1,3,LM (T),7,"[158, 67, 229, 122]",2,dead,0.9375
96A,,09/17/2021,2.0,1,1,1,3,LM (T),8,"[39, 246, 79, 316]",2,dead,0.9013
96A,,09/17/2021,2.0,1,1,1,3,LM (T),9,"[55, 191, 121, 243]",2,dead,0.7076
96A,,09/17/2021,1.0,1,1,1,4,LM (T),1,"[642, 624, 696, 683]",2,dead,0.9996
96A,,09/17/2021,1.0,1,1,1,4,LM (T),2,"[693, 226, 758, 294]",2,dead,0.9980
96A,,09/17/2021,1.0,1,1,1,4,LM (T),3,"[283, 737, 352, 781]",2,dead,0.9940
96A,,09/17/2021,1.0,1,1,1,4,LM (T),4,"[730, 472, 777, 552]",2,dead,0.9847
96A,,09/17/2021,1.0,1,1,1,4,LM (T),5,"[591, 660, 648, 721]",2,dead,0.9782
96A,,09/17/2021,1.0,1,1,1,4,LM (T),6,"[738, 278, 772, 342]",2,dead,0.8757
96A,,09/17/2021,1.0,1,1,1,4,LM (T),7,"[446, 768, 470, 791]",7,artifact,0.8498
96A,,09/17/2021,1.0,1,1,1,4,LM (T),8,"[170, 685, 237, 741]",3,moribund,0.8169
96A,,09/17/2021,1.0,1,1,1,4,LM (T),9,"[51, 231, 117, 270]",2,dead,0.6166
96A,,09/17/2021,0.5,1,1,1,5,LM (T),1,"[222, 41, 284, 82]",2,dead,0.9925
96A,,09/17/2021,0.5,1,1,1,5,LM (T),2,"[637, 616, 709, 678]",2,dead,0.9797
96A,,09/17/2021,0.5,1,1,1,5,LM (T),3,"[114, 102, 189, 163]",2,dead,0.9724
96A,,09/17/2021,0.5,1,1,1,5,LM (T),4,"[308, 741, 411, 779]",1,alive,0.9543
96A,,09/17/2021,0.5,1,1,1,5,LM (T),5,"[61, 551, 119, 633]",2,dead,0.8864
96A,,09/17/2021,0.5,1,1,1,5,LM (T),6,"[731, 358, 775, 401]",3,moribund,0.8705
96A,,09/17/2021,0.5,1,1,1,5,LM (T),7,"[669, 162, 716, 209]",3,moribund,0.7756
96A,,09/17/2021,0.5,1,1,1,5,LM (T),8,"[699, 547, 719, 565]",3,moribund,0.7553
96A,,09/17/2021,0.25,1,1,1,6,LM (T),1,"[108, 105, 170, 170]",2,dead,0.9966
96A,,09/17/2021,0.25,1,1,1,6,LM (T),2,"[18, 345, 71, 420]",1,alive,0.9863
96A,,09/17/2021,0.25,1,1,1,6,LM (T),3,"[633, 611, 667, 694]",2,dead,0.9818
96A,,09/17/2021,0.25,1,1,1,6,LM (T),4,"[54, 171, 111, 241]",2,dead,0.9620
96A,,09/17/2021,0.25,1,1,1,6,LM (T),5,"[22, 425, 52, 500]",2,dead,0.9554
96A,,09/17/2021,0.25,1,1,1,6,LM (T),6,"[741, 308, 784, 390]",2,dead,0.9421
96A,,09/17/2021,0.25,1,1,1,6,LM (T),7,"[740, 348, 777, 468]",1,alive,0.9402
96A,,09/17/2021,0.25,1,1,1,6,LM (T),8,"[721, 191, 739, 207]",7,artifact,0.9083
96A,,09/17/2021,0.25,1,1,1,6,LM (T),9,"[657, 600, 712, 664]",2,dead,0.8982
96A,,09/17/2021,0.25,1,1,1,6,LM (T),10,"[320, 22, 415, 81]",2,dead,0.8207
96A,,09/17/2021,0.25,1,1,1,6,LM (T),11,"[620, 112, 665, 159]",3,moribund,0.7616
96A,,09/17/2021,0.125,1,1,1,7,LM (T),1,"[146, 590, 195, 708]",1,alive,0.9997
96A,,09/17/2021,0.125,1,1,1,7,LM (T),2,"[643, 173, 722, 235]",1,alive,0.9951
96A,,09/17/2021,0.125,1,1,1,7,LM (T),3,"[624, 502, 751, 585]",1,alive,0.9940
96A,,09/17/2021,0.125,1,1,1,7,LM (T),4,"[416, 40, 512, 88]",1,alive,0.9878
96A,,09/17/2021,0.125,1,1,1,7,LM (T),5,"[9, 324, 33, 388]",7,artifact,0.9827
96A,,09/17/2021,0.125,1,1,1,7,LM (T),6,"[91, 592, 191, 643]",1,alive,0.9807
96A,,09/17/2021,0.125,1,1,1,7,LM (T),7,"[214, 702, 297, 763]",1,alive,0.9805
96A,,09/17/2021,0.125,1,1,1,7,LM (T),8,"[686, 179, 722, 234]",1,alive,0.6846
96A,,09/17/2021,0.125,1,1,1,7,LM (T),9,"[85, 591, 130, 638]",1,alive,0.6197
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),1,"[19, 342, 101, 482]",1,alive,0.9973
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),2,"[629, 117, 711, 198]",1,alive,0.9958
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),3,"[26, 416, 95, 482]",1,alive,0.9903
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),4,"[488, 45, 622, 105]",1,alive,0.9883
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),5,"[735, 322, 778, 395]",1,alive,0.9800
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),6,"[28, 218, 77, 324]",2,dead,0.9738
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),7,"[545, 684, 617, 738]",1,alive,0.9571
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),8,"[35, 259, 123, 343]",2,dead,0.9430
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),9,"[189, 48, 272, 120]",1,alive,0.9328
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),10,"[32, 491, 93, 585]",2,dead,0.8975
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),11,"[85, 581, 161, 679]",1,alive,0.7629
96A,,09/17/2021,0.0625,1,1,1,8,LM (T),12,"[20, 378, 71, 467]",1,alive,0.7246
96A,,09/17/2021,0.03125,1,1,1,9,LM (T),1,"[52, 569, 95, 613]",7,artifact,0.9524
96A,,09/17/2021,0.03125,1,1,1,9,LM (T),2,"[641, 129, 691, 205]",1,alive,0.9422
96A,,09/17/2021,0.03125,1,1,1,9,LM (T),3,"[743, 384, 786, 420]",1,alive,0.8316
96A,,09/17/2021,0.03125,1,1,1,9,LM (T),4,"[89, 598, 137, 645]",2,dead,0.7886
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),1,"[47, 530, 157, 602]",1,alive,0.9756
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),2,"[37, 469, 113, 521]",3,moribund,0.8789
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),3,"[30, 380, 93, 486]",1,alive,0.8617
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),4,"[585, 239, 643, 291]",3,moribund,0.8349
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),5,"[132, 534, 194, 661]",3,moribund,0.7551
96A,,09/17/2021,0.015625,1,1,1,10,LM (T),6,"[577, 676, 668, 747]",1,alive,0.7322
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),1,"[434, 703, 557, 775]",7,artifact,0.9963
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),2,"[667, 126, 690, 148]",7,artifact,0.9874
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),3,"[682, 633, 709, 654]",7,artifact,0.9811
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),4,"[705, 337, 762, 392]",1,alive,0.9728
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),5,"[23, 410, 73, 461]",1,alive,0.9650
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),6,"[33, 225, 89, 357]",1,alive,0.9581
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),7,"[751, 323, 780, 441]",1,alive,0.9569
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),8,"[511, 84, 608, 139]",1,alive,0.9406
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),9,"[223, 54, 258, 156]",1,alive,0.9235
VC,LM (T),09/17/2021,0,1,1,1,12,LM (T),10,"[258, 745, 280, 772]",7,artifact,0.7687
96C,,09/17/2021,16.0,1,1,2,1,LM (T),1,"[662, 142, 698, 168]",7,artifact,0.9839
96C,,09/17/2021,16.0,1,1,2,1,LM (T),2,"[718, 460, 775, 526]",2,dead,0.9775
96C,,09/17/2021,16.0,1,1,2,1,LM (T),3,"[614, 100, 689, 170]",2,dead,0.9679
96C,,09/17/2021,16.0,1,1,2,1,LM (T),4,"[311, 725, 347, 768]",3,moribund,0.9393
96C,,09/17/2021,16.0,1,1,2,1,LM (T),5,"[332, 749, 393, 786]",2,dead,0.9382
96C,,09/17/2021,16.0,1,1,2,1,LM (T),6,"[723, 267, 769, 323]",3,moribund,0.9255
96C,,09/17/2021,16.0,1,1,2,1,LM (T),7,"[694, 511, 753, 603]",2,dead,0.9109
96C,,09/17/2021,16.0,1,1,2,1,LM (T),8,"[299, 30, 349, 65]",3,moribund,0.9006
96C,,09/17/2021,16.0,1,1,2,1,LM (T),9,"[28, 235, 79, 319]",2,dead,0.8759
96C,,09/17/2021,16.0,1,1,2,1,LM (T),10,"[729, 448, 772, 489]",7,artifact,0.7031
96C,,09/17/2021,8.0,1,1,2,2,LM (T),1,"[659, 529, 760, 623]",2,dead,0.9965
96C,,09/17/2021,8.0,1,1,2,2,LM (T),2,"[69, 541, 107, 604]",3,moribund,0.9936
96C,,09/17/2021,8.0,1,1,2,2,LM (T),3,"[711, 479, 773, 546]",2,dead,0.9856
96C,,09/17/2021,8.0,1,1,2,2,LM (T),4,"[151, 684, 244, 730]",2,dead,0.9682
96C,,09/17/2021,8.0,1,1,2,2,LM (T),5,"[76, 593, 125, 648]",2,dead,0.9622
96C,,09/17/2021,8.0,1,1,2,2,LM (T),6,"[120, 594, 156, 680]",2,dead,0.9501
96C,,09/17/2021,8.0,1,1,2,2,LM (T),7,"[27, 474, 90, 575]",2,dead,0.9125
96C,,09/17/2021,8.0,1,1,2,2,LM (T),8,"[150, 634, 214, 690]",2,dead,0.9106
96C,,09/17/2021,8.0,1,1,2,2,LM (T),9,"[619, 605, 711, 683]",2,dead,0.9055
96C,,09/17/2021,8.0,1,1,2,2,LM (T),10,"[482, 34, 586, 99]",5,L2,0.9049
96C,,09/17/2021,8.0,1,1,2,2,LM (T),11,"[225, 710, 280, 754]",3,moribund,0.8726
96C,,09/17/2021,8.0,1,1,2,2,LM (T),12,"[88, 144, 161, 205]",2,dead,0.8205
96C,,09/17/2021,8.0,1,1,2,2,LM (T),13,"[469, 709, 503, 781]",2,dead,0.7566
96C,,09/17/2021,4.0,1,1,2,3,LM (T),1,"[297, 645, 354, 700]",2,dead,0.9878
96C,,09/17/2021,4.0,1,1,2,3,LM (T),2,"[445, 15, 485, 80]",2,dead,0.9564
96C,,09/17/2021,4.0,1,1,2,3,LM (T),3,"[585, 70, 645, 130]",2,dead,0.9432
96C,,09/17/2021,4.0,1,1,2,3,LM (T),4,"[514, 46, 587, 96]",2,dead,0.8776
96C,,09/17/2021,4.0,1,1,2,3,LM (T),5,"[31, 517, 94, 595]",2,dead,0.8481
96C,,09/17/2021,2.0,1,1,2,4,LM (T),1,"[728, 398, 790, 457]",2,dead,0.9823
96C,,09/17/2021,2.0,1,1,2,4,LM (T),2,"[734, 439, 781, 520]",2,dead,0.9613
96C,,09/17/2021,2.0,1,1,2,4,LM (T),3,"[209, 45, 279, 92]",2,dead,0.9601
96C,,09/17/2021,2.0,1,1,2,4,LM (T),4,"[703, 393, 760, 432]",2,dead,0.8638
96C,,09/17/2021,2.0,1,1,2,4,LM (T),5,"[289, 494, 323, 529]",7,artifact,0.6876
96C,,09/17/2021,1.0,1,1,2,5,LM (T),1,"[663, 126, 696, 199]",2,dead,0.9823
96C,,09/17/2021,1.0,1,1,2,5,LM (T),2,"[430, 33, 519, 74]",3,moribund,0.9769
96C,,09/17/2021,1.0,1,1,2,5,LM (T),3,"[606, 103, 659, 164]",2,dead,0.9663
96C,,09/17/2021,1.0,1,1,2,5,LM (T),4,"[566, 663, 654, 719]",2,dead,0.9352
96C,,09/17/2021,1.0,1,1,2,5,LM (T),5,"[530, 704, 595, 755]",2,dead,0.9244
96C,,09/17/2021,1.0,1,1,2,5,LM (T),6,"[14, 324, 53, 397]",2,dead,0.9241
96C,,09/17/2021,1.0,1,1,2,5,LM (T),7,"[244, 37, 284, 121]",2,dead,0.8858
96C,,09/17/2021,1.0,1,1,2,5,LM (T),8,"[333, 15, 411, 49]",2,dead,0.7239
96C,,09/17/2021,0.5,1,1,2,6,LM (T),1,"[540, 65, 694, 203]",5,L2,0.9984
96C,,09/17/2021,0.5,1,1,2,6,LM (T),2,"[343, 20, 525, 72]",5,L2,0.9854
96C,,09/17/2021,0.5,1,1,2,6,LM (T),3,"[684, 157, 735, 225]",2,dead,0.9217
96C,,09/17/2021,0.5,1,1,2,6,LM (T),4,"[32, 199, 95, 296]",2,dead,0.9030
96C,,09/17/2021,0.5,1,1,2,6,LM (T),5,"[213, 52, 283, 82]",2,dead,0.8536
96C,,09/17/2021,0.5,1,1,2,6,LM (T),6,"[754, 370, 785, 454]",2,dead,0.8271
96C,,09/17/2021,0.5,1,1,2,6,LM (T),7,"[499, 40, 560, 68]",2,dead,0.8126
96C,,09/17/2021,0.5,1,1,2,6,LM (T),8,"[252, 25, 336, 63]",2,dead,0.8086
