Ref ID,Compound,Date,ppm,Rep,Plate,Row,Column,Media,Object ID,Bounding Box,Class,Class Name,Score
96B,,09/29/2021,16.0,1,1,1,1,LM (T),1,"[180, 674, 258, 746]",7,artifact,0.9928
96B,,09/29/2021,16.0,1,1,1,1,LM (T),2,"[70, 300, 103, 340]",7,artifact,0.9387
96B,,09/29/2021,16.0,1,1,1,1,LM (T),3,"[280, 432, 346, 503]",2,dead,0.9296
96B,,09/29/2021,8.0,1,1,1,2,LM (T),1,"[721, 492, 753, 567]",2,dead,0.9891
96B,,09/29/2021,8.0,1,1,1,2,LM (T),2,"[738, 451, 783, 554]",2,dead,0.9867
96B,,09/29/2021,8.0,1,1,1,2,LM (T),3,"[32, 249, 74, 305]",2,dead,0.9672
96B,,09/29/2021,8.0,1,1,1,2,LM (T),4,"[57, 197, 108, 288]",3,moribund,0.9562
96B,,09/29/2021,8.0,1,1,1,2,LM (T),5,"[159, 684, 237, 739]",2,dead,0.9204
96B,,09/29/2021,8.0,1,1,1,2,LM (T),6,"[731, 481, 757, 506]",2,dead,0.8329
96B,,09/29/2021,4.0,1,1,1,3,LM (T),1,"[134, 105, 186, 177]",2,dead,0.9900
96B,,09/29/2021,4.0,1,1,1,3,LM (T),2,"[131, 101, 163, 132]",7,artifact,0.9873
96B,,09/29/2021,4.0,1,1,1,3,LM (T),3,"[738, 448, 777, 530]",2,dead,0.9774
96B,,09/29/2021,4.0,1,1,1,3,LM (T),4,"[95, 130, 145, 204]",2,dead,0.9639
96B,,09/29/2021,4.0,1,1,1,3,LM (T),5,"[159, 131, 235, 207]",3,moribund,0.9456
96B,,09/29/2021,4.0,1,1,1,3,LM (T),6,"[54, 206, 123, 267]",3,moribund,0.9331
96B,,09/29/2021,4.0,1,1,1,3,LM (T),7,"[689, 174, 734, 225]",2,dead,0.7529
96B,,09/29/2021,4.0,1,1,1,3,LM (T),8,"[442, 735, 557, 784]",3,moribund,0.6596
96B,,09/29/2021,4.0,1,1,1,3,LM (T),9,"[17, 385, 50, 471]",2,dead,0.6091
96B,,09/29/2021,2.0,1,1,1,4,LM (T),1,"[254, 480, 288, 514]",7,artifact,0.9943
96B,,09/29/2021,2.0,1,1,1,4,LM (T),2,"[326, 243, 357, 340]",2,dead,0.9681
96B,,09/29/2021,2.0,1,1,1,4,LM (T),3,"[703, 519, 750, 593]",2,dead,0.9663
96B,,09/29/2021,2.0,1,1,1,4,LM (T),4,"[64, 476, 147, 541]",3,moribund,0.9382
96B,,09/29/2021,2.0,1,1,1,4,LM (T),5,"[577, 673, 660, 736]",2,dead,0.9097
96B,,09/29/2021,2.0,1,1,1,4,LM (T),6,"[82, 152, 118, 224]",2,dead,0.9055
96B,,09/29/2021,2.0,1,1,1,4,LM (T),7,"[108, 93, 184, 181]",2,dead,0.8933
96B,,09/29/2021,2.0,1,1,1,4,LM (T),8,"[53, 198, 96, 259]",2,dead,0.8263
96B,,09/29/2021,1.0,1,1,1,5,LM (T),1,"[756, 366, 787, 448]",2,dead,0.9847
96B,,09/29/2021,1.0,1,1,1,5,LM (T),2,"[610, 97, 668, 147]",2,dead,0.9828
96B,,09/29/2021,1.0,1,1,1,5,LM (T),3,"[744, 327, 778, 367]",2,dead,0.9763
96B,,09/29/2021,1.0,1,1,1,5,LM (T),4,"[703, 202, 742, 272]",2,dead,0.9532
96B,,09/29/2021,1.0,1,1,1,5,LM (T),5,"[232, 714, 308, 767]",2,dead,0.9490
96B,,09/29/2021,1.0,1,1,1,5,LM (T),6,"[99, 619, 156, 683]",2,dead,0.9260
96B,,09/29/2021,1.0,1,1,1,5,LM (T),7,"[737, 450, 780, 534]",2,dead,0.9072
96B,,09/29/2021,1.0,1,1,1,5,LM (T),8,"[166, 573, 199, 623]",7,artifact,0.7904
96B,,09/29/2021,1.0,1,1,1,5,LM (T),9,"[136, 509, 198, 623]",7,artifact,0.7042
96B,,09/29/2021,1.0,1,1,1,5,LM (T),10,"[144, 679, 218, 738]",2,dead,0.6713
96B,,09/29/2021,0.5,1,1,1,6,LM (T),1,"[648, 597, 709, 682]",2,dead,0.9705
96B,,09/29/2021,0.5,1,1,1,6,LM (T),2,"[265, 73, 290, 94]",7,artifact,0.9444
96B,,09/29/2021,0.5,1,1,1,6,LM (T),3,"[571, 184, 636, 221]",2,dead,0.9111
96B,,09/29/2021,0.5,1,1,1,6,LM (T),4,"[678, 569, 729, 619]",2,dead,0.9081
96B,,09/29/2021,0.5,1,1,1,6,LM (T),5,"[57, 457, 134, 552]",7,artifact,0.8467
96B,,09/29/2021,0.5,1,1,1,6,LM (T),6,"[749, 391, 785, 454]",2,dead,0.7588
96B,,09/29/2021,0.5,1,1,1,6,LM (T),7,"[704, 429, 776, 497]",3,moribund,0.7434
96B,,09/29/2021,0.25,1,1,1,7,LM (T),1,"[655, 621, 707, 676]",2,dead,0.9994
96B,,09/29/2021,0.25,1,1,1,7,LM (T),2,"[607, 654, 665, 706]",2,dead,0.9880
96B,,09/29/2021,0.25,1,1,1,7,LM (T),3,"[450, 745, 509, 777]",2,dead,0.9797
96B,,09/29/2021,0.25,1,1,1,7,LM (T),4,"[92, 600, 145, 661]",2,dead,0.9415
96B,,09/29/2021,0.25,1,1,1,7,LM (T),5,"[24, 263, 62, 337]",6,aged_dead,0.8874
96B,,09/29/2021,0.25,1,1,1,7,LM (T),6,"[7, 337, 50, 431]",2,dead,0.8712
96B,,09/29/2021,0.25,1,1,1,7,LM (T),7,"[499, 730, 551, 762]",2,dead,0.7193
96B,,09/29/2021,0.125,1,1,1,8,LM (T),1,"[687, 545, 746, 606]",2,dead,0.9897
96B,,09/29/2021,0.125,1,1,1,8,LM (T),2,"[676, 163, 734, 228]",2,dead,0.9849
96B,,09/29/2021,0.125,1,1,1,8,LM (T),3,"[436, 322, 466, 358]",7,artifact,0.9672
96B,,09/29/2021,0.125,1,1,1,8,LM (T),4,"[547, 682, 628, 741]",2,dead,0.9156
96B,,09/29/2021,0.125,1,1,1,8,LM (T),5,"[730, 299, 779, 359]",2,dead,0.8742
96B,,09/29/2021,0.125,1,1,1,8,LM (T),6,"[725, 476, 762, 543]",2,dead,0.7517
96B,,09/29/2021,0.125,1,1,1,8,LM (T),7,"[492, 547, 555, 595]",7,artifact,0.6389
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),1,"[259, 38, 291, 68]",2,dead,0.9884
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),2,"[24, 312, 136, 406]",1,alive,0.9792
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),3,"[618, 627, 693, 707]",2,dead,0.9736
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),4,"[178, 56, 278, 133]",3,moribund,0.9596
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),5,"[639, 121, 700, 222]",1,alive,0.9354
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),6,"[30, 355, 117, 458]",2,dead,0.9275
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),7,"[104, 110, 166, 174]",2,dead,0.8932
96B,,09/29/2021,0.0625,1,1,1,9,LM (T),8,"[315, 18, 386, 55]",2,dead,0.8567
